OtuName	Core	TotalRelativeabundance	TotalOcurrence	Relative.abundance.y1	Relative.abundance.y2	Relative.abundance.y3	Ocurrence.y1	Ocurrence.y2	Ocurrence.y3	Locus	size	Taxonomy	Kingdom	Phylum	Class	Order	Family	Genus	Species
Ftrad_Otu_00805	no	1.52E-05	0.111650485	1.76E-05	1.63E-05	1.20E-05	0.078125	0.142857143	0.111111111	Ftrad	88	"k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Cantharellales(100);f__Cantharellales_fam_Incertae_sedis(100);g__Sistotrema(100);s__Sistotrema_oblongisporum(100);"	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Cantharellales_fam_Incertae_sedis	g__Sistotrema	s__Sistotrema_oblongisporum
Ftrad_Otu_00806	no	1.56E-05	0.247572816	6.65E-06	1.81E-05	2.12E-05	0.046875	0.285714286	0.388888889	Ftrad	88	"k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);o__Tremellales_unclassified(78);o__Tremellales_unclassified(78);o__Tremellales_unclassified(78);"	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	o__Tremellales_unclassified	o__Tremellales_unclassified	o__Tremellales_unclassified
Ftrad_Otu_00807	no	1.07E-05	0.024271845	9.75E-07	0	2.96E-05	0.015625	0	0.055555556	Ftrad	88	"k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Sordariaceae(100);f__Sordariaceae_unclassified(71);f__Sordariaceae_unclassified(71);"	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Sordariaceae	f__Sordariaceae_unclassified	f__Sordariaceae_unclassified
Ftrad_Otu_00808	no	1.46E-05	0.155339806	2.82E-06	4.97E-06	3.44E-05	0.046875	0.142857143	0.263888889	Ftrad	88	"k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);o__Tremellales_unclassified(100);o__Tremellales_unclassified(100);o__Tremellales_unclassified(100);"	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	o__Tremellales_unclassified	o__Tremellales_unclassified	o__Tremellales_unclassified
Ftrad_Otu_00809	no	2.23E-05	0.029126214	2.05E-05	0	4.54E-05	0.015625	0	0.069444444	Ftrad	88	"k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Hyaloscyphaceae(100);g__Cistella(100);g__Cistella_unclassified(100);"	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Cistella	g__Cistella_unclassified
Ftrad_Otu_00810	no	1.13E-05	0.019417476	2.36E-05	0	1.13E-05	0.046875	0	0.013888889	Ftrad	87	"k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Phaeosphaeriaceae(100);g__Neostagonospora(100);g__Neostagonospora_unclassified(100);"	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Neostagonospora	g__Neostagonospora_unclassified
Ftrad_Otu_00811	no	1.76E-05	0.27184466	7.87E-06	1.89E-05	2.50E-05	0.140625	0.328571429	0.333333333	Ftrad	87	"k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleraceae(59);g__Bullera(59);s__Bullera_crocea(59);"	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Bullera	s__Bullera_crocea
Ftrad_Otu_00812	no	2.03E-05	0.019417476	0	1.97E-06	5.62E-05	0	0.028571429	0.027777778	Ftrad	87	"k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(72);f__Sordariaceae(66);g__unclassified_Sordariaceae(66);s__Sordariaceae_sp(66);"	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Sordariaceae	g__unclassified_Sordariaceae	s__Sordariaceae_sp
Ftrad_Otu_00813	no	2.04E-05	0.218446602	1.77E-05	3.25E-05	1.12E-05	0.203125	0.242857143	0.208333333	Ftrad	86	"k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleribasidiaceae(100);g__Dioszegia(100);g__Dioszegia_unclassified(100);"	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Dioszegia	g__Dioszegia_unclassified
Ftrad_Otu_00814	no	1.77E-05	0.116504854	1.64E-05	2.24E-05	1.41E-05	0.09375	0.071428571	0.180555556	Ftrad	86	"k__Fungi(100);p__Basidiomycota(100);c__Cystobasidiomycetes(100);o__Cystobasidiomycetes_ord_Incertae_sedis(98);f__Symmetrosporaceae(98);g__Symmetrospora(98);g__Symmetrospora_unclassified(96);"	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiomycetes_ord_Incertae_sedis	f__Symmetrosporaceae	g__Symmetrospora	g__Symmetrospora_unclassified
Ftrad_Otu_00815	no	1.47E-05	0.155339806	1.84E-05	2.10E-05	5.28E-06	0.125	0.228571429	0.111111111	Ftrad	85	"k__Fungi(100);p__Ascomycota(100);c__Taphrinomycetes(100);o__Taphrinales(100);f__Protomycetaceae(100);g__Protomyces(100);g__Protomyces_unclassified(78);"	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Protomycetaceae	g__Protomyces	g__Protomyces_unclassified
Ftrad_Otu_00816	no	2.67E-05	0.067961165	2.88E-05	2.68E-05	2.48E-05	0.0625	0.042857143	0.097222222	Ftrad	85	"k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Chaetothyriales(100);f__Herpotrichiellaceae(100);f__Herpotrichiellaceae_unclassified(99);f__Herpotrichiellaceae_unclassified(99);"	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	f__Herpotrichiellaceae_unclassified	f__Herpotrichiellaceae_unclassified
Ftrad_Otu_00817	no	6.50E-05	0.097087379	9.18E-06	0.00017156	1.11E-05	0.03125	0.185714286	0.069444444	Ftrad	84	"k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Xylariales(100);f__Microdochiaceae(100);g__Microdochium(100);s__Microdochium_bolleyi(100);"	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Microdochiaceae	g__Microdochium	s__Microdochium_bolleyi
Ftrad_Otu_00818	no	1.28E-05	0.038834951	0	0	3.65E-05	0	0	0.111111111	Ftrad	84	"k__Fungi(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);"	k__Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
Ftrad_Otu_00819	no	1.40E-05	0.09223301	1.43E-05	5.95E-06	2.17E-05	0.09375	0.042857143	0.138888889	Ftrad	83	"k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Hyaloscyphaceae(100);g__Lemonniera(100);s__Lemonniera_sp(100);"	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Lemonniera	s__Lemonniera_sp
Ftrad_Otu_00820	no	1.74E-05	0.058252427	1.51E-05	3.00E-05	7.26E-06	0.046875	0.085714286	0.041666667	Ftrad	83	"k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Dothideales(100);f__Dothioraceae(96);g__Perusta(96);s__Perusta_inaequalis(96);"	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Dothioraceae	g__Perusta	s__Perusta_inaequalis
Ftrad_Otu_00821	no	1.07E-05	0.04368932	1.47E-06	2.81E-05	1.92E-06	0.015625	0.057142857	0.055555556	Ftrad	83	"k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleribasidiaceae(100);g__Vishniacozyma(100);s__Vishniacozyma_dimennae(100);"	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__Vishniacozyma_dimennae
Ftrad_Otu_00822	no	4.75E-05	0.174757282	7.93E-05	6.58E-05	1.41E-06	0.328125	0.2	0.013888889	Ftrad	83	"k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Nectriaceae(100);g__Fusarium(100);g__Fusarium_unclassified(100);"	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	g__Fusarium_unclassified
Ftrad_Otu_00823	no	5.54E-06	0.009708738	1.78E-05	0	0	0.03125	0	0	Ftrad	83	"k__Fungi(100);p__Ascomycota(100);c__Pezizomycetes(100);o__Pezizales(100);f__Ascobolaceae(100);g__Ascobolus(100);g__Ascobolus_unclassified(100);"	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascobolaceae	g__Ascobolus	g__Ascobolus_unclassified
Ftrad_Otu_00824	no	2.08E-05	0.121359223	2.11E-05	3.73E-05	4.51E-06	0.09375	0.2	0.069444444	Ftrad	82	"k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Hyaloscyphaceae(91);f__Hyaloscyphaceae_unclassified(87);f__Hyaloscyphaceae_unclassified(87);"	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	f__Hyaloscyphaceae_unclassified	f__Hyaloscyphaceae_unclassified
Ftrad_Otu_00825	no	2.56E-05	0.087378641	2.01E-05	2.63E-05	2.98E-05	0.109375	0.085714286	0.069444444	Ftrad	82	"k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Trechisporales(100);f__Trechisporales_fam_Incertae_sedis(100);g__Sistotremastrum(100);s__Sistotremastrum_sp(100);"	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Trechisporales_fam_Incertae_sedis	g__Sistotremastrum	s__Sistotremastrum_sp
Ftrad_Otu_00826	no	1.73E-05	0.067961165	5.09E-05	4.45E-06	0	0.203125	0.014285714	0	Ftrad	82	"k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Eurotiales(100);f__Aspergillaceae(100);g__Penicillium(100);g__Penicillium_unclassified(100);"	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	g__Penicillium_unclassified
Ftrad_Otu_00827	no	8.53E-06	0.009708738	0	8.52E-06	1.61E-05	0	0.014285714	0.013888889	Ftrad	82	"k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Pleosporaceae(100);g__Drechslera(100);s__Drechslera_andersenii(100);"	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Drechslera	s__Drechslera_andersenii
Ftrad_Otu_00828	no	6.40E-05	0.111650485	3.88E-05	0.000149141	3.58E-06	0.015625	0.257142857	0.055555556	Ftrad	82	"k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);"	k__Fungi	p__Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
Ftrad_Otu_00829	no	1.39E-05	0.218446602	4.79E-06	1.67E-05	1.94E-05	0.078125	0.285714286	0.277777778	Ftrad	81	"k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleraceae(54);g__Bullera(54);s__Bullera_crocea(54);"	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Bullera	s__Bullera_crocea
Ftrad_Otu_00831	no	8.18E-06	0.019417476	6.27E-07	0	2.28E-05	0.015625	0	0.041666667	Ftrad	81	"k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);o__Sordariales_unclassified(100);o__Sordariales_unclassified(100);o__Sordariales_unclassified(100);"	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	o__Sordariales_unclassified	o__Sordariales_unclassified	o__Sordariales_unclassified
Ftrad_Otu_00832	no	1.85E-05	0.067961165	0	3.53E-05	1.85E-05	0	0.128571429	0.069444444	Ftrad	81	"k__Fungi(100);k__Fungi_unclassified(99);k__Fungi_unclassified(99);k__Fungi_unclassified(99);k__Fungi_unclassified(99);k__Fungi_unclassified(99);k__Fungi_unclassified(99);"	k__Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
Ftrad_Otu_00833	no	2.05E-05	0.252427184	1.34E-05	3.10E-05	1.66E-05	0.171875	0.257142857	0.319444444	Ftrad	81	"k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleraceae(91);g__Bullera(91);s__Bullera_crocea(91);"	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Bullera	s__Bullera_crocea
Ftrad_Otu_00834	no	1.53E-05	0.033980583	1.07E-05	7.59E-06	2.70E-05	0.015625	0.042857143	0.041666667	Ftrad	81	"k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Sporormiaceae(100);g__Preussia(100);s__Preussia_dubia(100);"	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	s__Preussia_dubia
Ftrad_Otu_00835	no	0.00010076	0.106796117	1.27E-05	0.000282825	2.07E-06	0.09375	0.214285714	0.013888889	Ftrad	80	"k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Venturiales(100);f__Sympoventuriaceae(100);g__Scolecobasidium(100);s__Scolecobasidium_constrictum(100);"	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Sympoventuriaceae	g__Scolecobasidium	s__Scolecobasidium_constrictum
Ftrad_Otu_00836	no	2.69E-05	0.077669903	5.83E-05	9.73E-06	1.58E-05	0.09375	0.042857143	0.097222222	Ftrad	80	"k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Capnodiales(100);f__Extremaceae(100);g__Extremus(98);g__Extremus_unclassified(98);"	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Extremaceae	g__Extremus	g__Extremus_unclassified
Ftrad_Otu_00837	no	1.25E-05	0.121359223	2.59E-05	1.41E-06	1.13E-05	0.15625	0.042857143	0.166666667	Ftrad	80	"k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Eurotiales(100);f__Aspergillaceae(100);g__Aspergillus(100);g__Aspergillus_unclassified(100);"	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	g__Aspergillus_unclassified
Ftrad_Otu_00838	no	5.96E-05	0.072815534	0.00017122	1.89E-05	0	0.203125	0.028571429	0	Ftrad	80	"k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Cantharellales(100);f__Cantharellales_fam_Incertae_sedis(100);g__Burgoa(100);s__Burgoa_anomala(100);"	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Cantharellales_fam_Incertae_sedis	g__Burgoa	s__Burgoa_anomala
Ftrad_Otu_00839	no	1.55E-05	0.223300971	1.31E-05	9.74E-06	2.31E-05	0.1875	0.2	0.277777778	Ftrad	80	"k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleraceae(53);g__Bullera(53);s__Bullera_crocea(53);"	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Bullera	s__Bullera_crocea
Ftrad_Otu_00840	no	7.97E-05	0.087378641	0.000143863	9.00E-05	1.28E-05	0.125	0.085714286	0.055555556	Ftrad	80	"k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Agaricales(100);f__Typhulaceae(100);g__Typhula(100);s__Typhula_variabilis(100);"	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Typhulaceae	g__Typhula	s__Typhula_variabilis
Ftrad_Otu_00841	no	1.41E-05	0.199029126	5.31E-06	2.11E-05	1.51E-05	0.0625	0.285714286	0.236111111	Ftrad	80	"k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);o__Tremellales_unclassified(63);o__Tremellales_unclassified(63);o__Tremellales_unclassified(63);"	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	o__Tremellales_unclassified	o__Tremellales_unclassified	o__Tremellales_unclassified
Ftrad_Otu_00843	no	5.78E-05	0.09223301	0.000117701	5.50E-05	7.23E-06	0.140625	0.1	0.041666667	Ftrad	80	"k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Amylocorticiales(99);f__Amylocorticiaceae(99);g__Amylocorticiellum(99);s__Amylocorticiellum_sp(99);"	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Amylocorticiales	f__Amylocorticiaceae	g__Amylocorticiellum	s__Amylocorticiellum_sp
Ftrad_Otu_00844	no	3.38E-05	0.111650485	2.19E-05	6.74E-05	1.18E-05	0.109375	0.128571429	0.097222222	Ftrad	79	"k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Hypocreales_fam_Incertae_sedis(100);g__Acremonium(100);s__Acremonium_rutilum(100);"	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__Acremonium_rutilum
Ftrad_Otu_00846	no	1.29E-05	0.019417476	0	6.57E-06	3.07E-05	0	0.014285714	0.041666667	Ftrad	79	"k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Pleosporaceae(100);g__Pyrenophora(100);s__Pyrenophora_lolii(100);"	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Pyrenophora	s__Pyrenophora_lolii
Ftrad_Otu_00847	no	1.37E-05	0.22815534	5.82E-06	1.61E-05	1.83E-05	0.09375	0.257142857	0.319444444	Ftrad	79	"k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);o__Tremellales_unclassified(52);o__Tremellales_unclassified(52);o__Tremellales_unclassified(52);"	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	o__Tremellales_unclassified	o__Tremellales_unclassified	o__Tremellales_unclassified
Ftrad_Otu_00848	no	8.95E-06	0.014563107	2.80E-05	7.15E-07	0	0.03125	0.014285714	0	Ftrad	79	"k__Fungi(100);p__Ascomycota(100);c__Pezizomycetes(100);o__Pezizales(100);f__Ascobolaceae(100);g__Ascobolus(100);g__Ascobolus_unclassified(90);"	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascobolaceae	g__Ascobolus	g__Ascobolus_unclassified
Ftrad_Otu_00849	no	1.05E-05	0.087378641	0	9.30E-06	2.11E-05	0	0.128571429	0.125	Ftrad	78	"k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Cantharellales(100);f__Botryobasidiaceae(100);g__Botryobasidium(100);g__Botryobasidium_unclassified(98);"	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Botryobasidiaceae	g__Botryobasidium	g__Botryobasidium_unclassified
Ftrad_Otu_00850	no	8.29E-06	0.004854369	0	2.44E-05	0	0	0.014285714	0	Ftrad	78	"k__Fungi(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);"	k__Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
Ftrad_Otu_00851	no	1.27E-05	0.048543689	2.16E-05	1.76E-05	0	0.109375	0.042857143	0	Ftrad	78	"k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Xylariales(100);f__Xylariaceae(100);g__Podosordaria(100);s__Podosordaria_tulasnei(100);"	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Podosordaria	s__Podosordaria_tulasnei
Ftrad_Otu_00853	no	1.53E-05	0.121359223	3.12E-05	6.54E-06	9.64E-06	0.21875	0.071428571	0.083333333	Ftrad	78	"k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);o__Tremellales_unclassified(100);o__Tremellales_unclassified(100);o__Tremellales_unclassified(100);"	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	o__Tremellales_unclassified	o__Tremellales_unclassified	o__Tremellales_unclassified
Ftrad_Otu_00854	no	9.84E-06	0.009708738	2.05E-06	2.71E-05	0	0.015625	0.014285714	0	Ftrad	78	"k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Lasiosphaeriaceae(100);f__Lasiosphaeriaceae_unclassified(99);f__Lasiosphaeriaceae_unclassified(99);"	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	f__Lasiosphaeriaceae_unclassified	f__Lasiosphaeriaceae_unclassified
Ftrad_Otu_00855	no	1.17E-05	0.13592233	1.31E-05	6.40E-06	1.57E-05	0.125	0.128571429	0.152777778	Ftrad	78	"k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Coniothyriaceae(86);g__Coniothyrium(86);s__Coniothyrium_cerealis(86);"	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Coniothyriaceae	g__Coniothyrium	s__Coniothyrium_cerealis
Ftrad_Otu_00856	no	1.19E-05	0.063106796	1.63E-05	5.30E-06	1.43E-05	0.046875	0.057142857	0.083333333	Ftrad	77	"k__Fungi(100);p__Basidiomycota(100);c__Cystobasidiomycetes(100);o__Erythrobasidiales(100);f__Erythrobasidiaceae(100);g__Erythrobasidium(100);g__Erythrobasidium_unclassified(93);"	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiaceae	g__Erythrobasidium	g__Erythrobasidium_unclassified
Ftrad_Otu_00857	no	1.02E-05	0.04368932	0	5.75E-06	2.37E-05	0	0.042857143	0.083333333	Ftrad	77	"k__Fungi(99);k__Fungi_unclassified(99);k__Fungi_unclassified(99);k__Fungi_unclassified(99);k__Fungi_unclassified(99);k__Fungi_unclassified(99);k__Fungi_unclassified(99);"	k__Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
Ftrad_Otu_00858	no	1.40E-05	0.087378641	1.57E-05	1.77E-05	8.83E-06	0.0625	0.157142857	0.041666667	Ftrad	77	"k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Cantharellales(100);o__Cantharellales_unclassified(100);o__Cantharellales_unclassified(100);o__Cantharellales_unclassified(100);"	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	o__Cantharellales_unclassified	o__Cantharellales_unclassified	o__Cantharellales_unclassified
Ftrad_Otu_00859	no	3.43E-05	0.106796117	2.84E-05	5.42E-05	2.01E-05	0.09375	0.128571429	0.097222222	Ftrad	77	"k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Agaricales(100);f__Typhulaceae(100);g__Typhula(100);s__Typhula_sp(100);"	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Typhulaceae	g__Typhula	s__Typhula_sp
Ftrad_Otu_00860	no	4.05E-05	0.077669903	0.000124001	2.62E-06	3.01E-06	0.140625	0.071428571	0.027777778	Ftrad	76	"k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Torulaceae(100);g__Torula(100);s__Torula_sp(100);"	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Torulaceae	g__Torula	s__Torula_sp
Ftrad_Otu_00861	no	7.28E-06	0.053398058	6.34E-06	7.28E-06	8.10E-06	0.046875	0.071428571	0.041666667	Ftrad	76	"k__Fungi(100);p__Mortierellomycota(100);c__Mortierellomycetes(100);o__Mortierellales(100);f__Mortierellaceae(100);g__Mortierella(100);s__Mortierella_pseudozygospora(100);"	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_pseudozygospora
Ftrad_Otu_00862	no	1.83E-05	0.101941748	2.40E-05	2.61E-05	5.70E-06	0.046875	0.171428571	0.083333333	Ftrad	76	"k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Hyaloscyphaceae(100);g__Fuscolachnum(100);s__Fuscolachnum_sp(100);"	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Fuscolachnum	s__Fuscolachnum_sp
Ftrad_Otu_00863	no	2.03E-05	0.126213592	3.85E-05	1.45E-05	9.67E-06	0.171875	0.142857143	0.069444444	Ftrad	76	"k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Melanommataceae(100);g__Petrakia(100);s__Petrakia_irregularis(100);"	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	g__Petrakia	s__Petrakia_irregularis
Ftrad_Otu_00864	no	2.09E-05	0.169902913	4.76E-05	7.51E-06	1.01E-05	0.265625	0.128571429	0.125	Ftrad	76	"k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Rhytismatales(100);f__Rhytismataceae(100);g__Lophodermium(100);s__Lophodermium_pinastri(74);"	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae	g__Lophodermium	s__Lophodermium_pinastri
Ftrad_Otu_00865	no	5.18E-05	0.140776699	9.40E-05	4.87E-05	1.73E-05	0.140625	0.185714286	0.097222222	Ftrad	76	"k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleraceae(100);g__Genolevuria(100);s__Genolevuria_sp(100);"	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Genolevuria	s__Genolevuria_sp
